,slug,bucketMonthly,sum
0,0x-splits,2022-10-01,68.0
1,0x-splits,2023-02-01,5.0
2,0x-splits,2023-03-01,51.0
3,0x-splits,2023-04-01,27.0
4,0x-splits,2023-05-01,3.0
5,0x-splits,2023-06-01,44.0
6,0x-splits,2023-07-01,127.0
7,0x-splits,2023-08-01,115.0
8,0x-splits,2023-09-01,201.0
9,0x-splits,2023-10-01,43.0
10,0x-splits,2023-11-01,3.0
11,1-inch,2021-11-01,3226.0
12,1-inch,2021-12-01,10245.0
13,1-inch,2022-01-01,4835.0
14,1-inch,2022-02-01,3459.0
15,1-inch,2022-03-01,4010.0
16,1-inch,2022-04-01,12660.0
17,1-inch,2022-05-01,32327.0
18,1-inch,2022-06-01,46537.0
19,1-inch,2022-07-01,12550.0
20,1-inch,2022-08-01,26279.0
21,1-inch,2022-09-01,51724.0
22,1-inch,2022-10-01,93136.0
23,1-inch,2022-11-01,98236.0
24,1-inch,2022-12-01,95688.0
25,1-inch,2023-01-01,81821.0
26,1-inch,2023-02-01,77076.0
27,1-inch,2023-03-01,87732.0
28,1-inch,2023-04-01,72097.0
29,1-inch,2023-05-01,64482.0
30,1-inch,2023-06-01,63808.0
31,1-inch,2023-07-01,65494.0
32,1-inch,2023-08-01,56230.0
33,1-inch,2023-09-01,41351.0
34,1-inch,2023-10-01,33350.0
35,1-inch,2023-11-01,8195.0
36,1w3,2023-07-01,12.0
37,2-pi-network,2022-09-01,138.0
38,2-pi-network,2022-10-01,188.0
39,2-pi-network,2022-11-01,279.0
40,2-pi-network,2022-12-01,814.0
41,2-pi-network,2023-01-01,1027.0
42,2-pi-network,2023-02-01,643.0
43,2-pi-network,2023-03-01,662.0
44,2-pi-network,2023-05-01,3.0
45,aave,2022-03-01,433.0
46,aave,2022-04-01,2728.0
47,aave,2022-05-01,2519.0
48,aave,2022-06-01,3900.0
49,aave,2022-07-01,4707.0
50,aave,2022-08-01,27540.0
51,aave,2022-09-01,34969.0
52,aave,2022-10-01,39716.0
53,aave,2022-11-01,52955.0
54,aave,2022-12-01,47270.0
55,aave,2023-01-01,18388.0
56,aave,2023-02-01,7851.0
57,aave,2023-03-01,16207.0
58,aave,2023-04-01,6771.0
59,aave,2023-05-01,3141.0
60,aave,2023-06-01,4038.0
61,aave,2023-07-01,5537.0
62,aave,2023-08-01,8114.0
63,aave,2023-09-01,9194.0
64,aave,2023-10-01,8536.0
65,aave,2023-11-01,1743.0
66,abacus,2022-06-01,160.0
67,abacus,2022-07-01,839.0
68,abacus,2022-08-01,1566.0
69,abacus,2022-09-01,1445.0
70,abacus,2022-10-01,1487.0
71,abacus,2022-11-01,1761.0
72,abacus,2022-12-01,2100.0
73,abacus,2023-01-01,3219.0
74,abacus,2023-02-01,1238.0
75,abacus,2023-03-01,813.0
76,abacus,2023-04-01,794.0
77,abacus,2023-05-01,313.0
78,abacus,2023-06-01,264.0
79,abacus,2023-07-01,337.0
80,abacus,2023-08-01,269.0
81,abacus,2023-09-01,301.0
82,abacus,2023-10-01,305.0
83,abacus,2023-11-01,59.0
84,abracadabra,2022-07-01,8.0
85,abracadabra,2022-08-01,53.0
86,abracadabra,2022-11-01,7.0
87,abracadabra,2022-12-01,1.0
88,abracadabra,2023-01-01,26.0
89,abracadabra,2023-02-01,41.0
90,abracadabra,2023-04-01,1.0
91,abracadabra,2023-05-01,73.0
92,abracadabra,2023-06-01,17325.0
93,abracadabra,2023-07-01,14437.0
94,abracadabra,2023-08-01,3541.0
95,abracadabra,2023-09-01,28.0
96,across,2021-11-01,8.0
97,across,2021-12-01,1007.0
98,across,2022-01-01,611.0
99,across,2022-02-01,222.0
100,across,2022-03-01,448.0
101,across,2022-04-01,349.0
102,across,2022-05-01,2461.0
103,across,2022-06-01,24477.0
104,across,2022-07-01,20698.0
105,across,2022-08-01,18095.0
106,across,2022-09-01,14877.0
107,across,2022-10-01,25064.0
108,across,2022-11-01,56861.0
109,across,2022-12-01,16184.0
110,across,2023-01-01,9217.0
111,across,2023-02-01,7606.0
112,across,2023-03-01,8778.0
113,across,2023-04-01,9424.0
114,across,2023-05-01,6547.0
115,across,2023-06-01,12529.0
116,across,2023-07-01,18455.0
117,across,2023-08-01,31886.0
118,across,2023-09-01,22955.0
119,across,2023-10-01,23011.0
120,across,2023-11-01,2683.0
121,acrypto-s,2023-01-01,1.0
122,acrypto-s,2023-02-01,4.0
123,acrypto-s,2023-03-01,1.0
124,acrypto-s,2023-07-01,5.0
125,acrypto-s,2023-08-01,32.0
126,acrypto-s,2023-09-01,12.0
127,acrypto-s,2023-10-01,9.0
128,adrastia-oracle,2022-06-01,1673.0
129,adrastia-oracle,2022-08-01,2249.0
130,adrastia-oracle,2022-09-01,2260.0
131,adrastia-oracle,2022-10-01,1885.0
132,adrastia-oracle,2022-11-01,2544.0
133,adrastia-oracle,2022-12-01,1856.0
134,adrastia-oracle,2023-01-01,2081.0
135,adrastia-oracle,2023-02-01,1931.0
136,adrastia-oracle,2023-03-01,2307.0
137,adrastia-oracle,2023-04-01,1994.0
138,adrastia-oracle,2023-05-01,1896.0
139,adrastia-oracle,2023-06-01,1916.0
140,adrastia-oracle,2023-07-01,4914.0
141,adrastia-oracle,2023-08-01,6978.0
142,adrastia-oracle,2023-09-01,5338.0
143,adrastia-oracle,2023-10-01,5535.0
144,adrastia-oracle,2023-11-01,1175.0
145,aelin,2021-12-01,4387.0
146,aelin,2022-01-01,5101.0
147,aelin,2022-02-01,7074.0
148,aelin,2022-03-01,3915.0
149,aelin,2022-04-01,2238.0
150,aelin,2022-05-01,2298.0
151,aelin,2022-06-01,1397.0
152,aelin,2022-07-01,1155.0
153,aelin,2022-08-01,530.0
154,aelin,2022-09-01,214.0
155,aelin,2022-10-01,117.0
156,aelin,2022-11-01,185.0
157,aelin,2022-12-01,135.0
158,aelin,2023-01-01,140.0
159,aelin,2023-02-01,338.0
160,aelin,2023-03-01,259.0
161,aelin,2023-04-01,255.0
162,aelin,2023-05-01,262.0
163,aelin,2023-06-01,161.0
164,aelin,2023-07-01,384.0
165,aelin,2023-08-01,398.0
166,aelin,2023-09-01,455.0
167,aelin,2023-10-01,260.0
168,aelin,2023-11-01,18.0
169,aktionariat,2022-02-01,26.0
170,aktionariat,2022-03-01,23.0
171,aktionariat,2022-04-01,26.0
172,aktionariat,2022-05-01,45.0
173,aktionariat,2022-06-01,56.0
174,aktionariat,2022-07-01,38.0
175,aktionariat,2022-08-01,12.0
176,aktionariat,2022-09-01,36.0
177,aktionariat,2022-10-01,38.0
178,aktionariat,2022-11-01,10.0
179,aktionariat,2022-12-01,18.0
180,aktionariat,2023-01-01,13.0
181,aktionariat,2023-02-01,13.0
182,aktionariat,2023-03-01,18.0
183,aktionariat,2023-04-01,16.0
184,aktionariat,2023-05-01,51.0
185,aktionariat,2023-06-01,1.0
186,aktionariat,2023-07-01,17.0
187,aktionariat,2023-08-01,7.0
188,aktionariat,2023-09-01,12.0
189,aktionariat,2023-10-01,16.0
190,alchemix,2022-06-01,246.0
191,alchemix,2022-07-01,374.0
192,alchemix,2022-08-01,196.0
193,alchemix,2022-09-01,387.0
194,alchemix,2022-10-01,435.0
195,alchemix,2022-11-01,679.0
196,alchemix,2022-12-01,474.0
197,alchemix,2023-01-01,418.0
198,alchemix,2023-02-01,619.0
199,alchemix,2023-03-01,603.0
200,alchemix,2023-04-01,524.0
201,alchemix,2023-05-01,285.0
202,alchemix,2023-06-01,987.0
203,alchemix,2023-07-01,1661.0
204,alchemix,2023-08-01,806.0
205,alchemix,2023-09-01,403.0
206,alchemix,2023-10-01,396.0
207,alchemix,2023-11-01,82.0
208,alliance-bridge,2021-12-01,13.0
209,alliance-bridge,2022-01-01,4.0
210,alliance-bridge,2022-04-01,2.0
211,alliance-bridge,2022-05-01,4.0
212,alliance-bridge,2022-09-01,1.0
213,alliance-bridge,2022-12-01,1.0
214,alliance-bridge,2023-01-01,1.0
215,alliance-bridge,2023-03-01,3.0
216,aloe-ii,2022-06-01,27.0
217,aloe-ii,2023-02-01,61.0
218,aloe-ii,2023-03-01,10.0
219,aloe-ii,2023-04-01,8.0
220,aloe-ii,2023-05-01,8.0
221,aloe-ii,2023-07-01,5.0
222,aloe-ii,2023-09-01,3.0
223,aloe-ii,2023-10-01,2.0
224,angle-protocol,2022-06-01,2.0
225,angle-protocol,2022-07-01,314.0
226,angle-protocol,2022-08-01,298.0
227,angle-protocol,2022-09-01,330.0
228,angle-protocol,2022-10-01,776.0
229,angle-protocol,2022-11-01,2289.0
230,angle-protocol,2022-12-01,2379.0
231,angle-protocol,2023-01-01,922.0
232,angle-protocol,2023-02-01,1230.0
233,angle-protocol,2023-03-01,4217.0
234,angle-protocol,2023-04-01,7397.0
235,angle-protocol,2023-05-01,8073.0
236,angle-protocol,2023-06-01,62381.0
237,angle-protocol,2023-07-01,83501.0
238,angle-protocol,2023-08-01,45774.0
239,angle-protocol,2023-09-01,33457.0
240,angle-protocol,2023-10-01,14847.0
241,angle-protocol,2023-11-01,2156.0
242,another-world,2023-05-01,38.0
243,another-world,2023-06-01,264.0
244,another-world,2023-07-01,202.0
245,another-world,2023-08-01,315.0
246,another-world,2023-09-01,76.0
247,another-world,2023-10-01,28.0
248,another-world,2023-11-01,10.0
249,anotherblock,2023-02-01,92.0
250,anotherblock,2023-08-01,1.0
251,anotherblock,2023-09-01,2.0
252,ante-finance,2023-03-01,9.0
253,ante-finance,2023-04-01,4.0
254,ape-framework,2023-08-01,9.0
255,ape-framework,2023-09-01,6.0
256,ape-framework,2023-10-01,1.0
257,arcadia-finance,2023-03-01,948.0
258,arcadia-finance,2023-04-01,213.0
259,arcadia-finance,2023-05-01,141.0
260,arcadia-finance,2023-06-01,82.0
261,arcadia-finance,2023-07-01,85.0
262,arcadia-finance,2023-08-01,18.0
263,arcadia-finance,2023-09-01,8.0
264,arcadia-finance,2023-10-01,5.0
265,arcadia-finance,2023-11-01,5.0
266,arrakis-finance,2022-01-01,532.0
267,arrakis-finance,2022-02-01,915.0
268,arrakis-finance,2022-03-01,620.0
269,arrakis-finance,2022-04-01,1165.0
270,arrakis-finance,2022-05-01,1635.0
271,arrakis-finance,2022-06-01,1004.0
272,arrakis-finance,2022-07-01,4511.0
273,arrakis-finance,2022-08-01,1172.0
274,arrakis-finance,2022-09-01,1650.0
275,arrakis-finance,2022-10-01,1635.0
276,arrakis-finance,2022-11-01,2626.0
277,arrakis-finance,2022-12-01,1883.0
278,arrakis-finance,2023-01-01,2744.0
279,arrakis-finance,2023-02-01,4024.0
280,arrakis-finance,2023-03-01,2989.0
281,arrakis-finance,2023-04-01,2551.0
282,arrakis-finance,2023-05-01,3260.0
283,arrakis-finance,2023-06-01,1496.0
284,arrakis-finance,2023-07-01,1411.0
285,arrakis-finance,2023-08-01,927.0
286,arrakis-finance,2023-09-01,951.0
287,arrakis-finance,2023-10-01,757.0
288,arrakis-finance,2023-11-01,112.0
289,aura,2023-02-01,1.0
290,aura,2023-04-01,1.0
291,aura,2023-05-01,24.0
292,aura,2023-06-01,195.0
293,aura,2023-07-01,369.0
294,aura,2023-08-01,543.0
295,aura,2023-09-01,398.0
296,aura,2023-10-01,620.0
297,aura,2023-11-01,192.0
298,avault,2022-11-01,226.0
299,avault,2022-12-01,171.0
300,avault,2023-01-01,309.0
301,avault,2023-02-01,26860.0
302,avault,2023-03-01,4339.0
303,avault,2023-04-01,2385.0
304,avault,2023-05-01,1052.0
305,avault,2023-06-01,1268.0
306,avault,2023-07-01,665.0
307,avault,2023-08-01,300.0
308,avault,2023-09-01,68.0
309,avault,2023-10-01,51.0
310,avault,2023-11-01,3.0
311,aw-labs,2023-10-01,25.0
312,aw-labs,2023-11-01,11.0
313,axelar,2022-10-01,23.0
314,axelar,2022-12-01,8.0
315,axelar,2023-01-01,3.0
316,axelar,2023-02-01,1.0
317,axelar,2023-03-01,26.0
318,axelar,2023-04-01,15.0
319,axelar,2023-05-01,16.0
320,axelar,2023-06-01,1319.0
321,axelar,2023-07-01,3135.0
322,axelar,2023-08-01,1199.0
323,axelar,2023-09-01,2680.0
324,axelar,2023-10-01,2578.0
325,axelar,2023-11-01,732.0
326,backed,2022-04-01,1.0
327,backed,2022-06-01,2.0
328,backed,2022-07-01,2823.0
329,backed,2022-08-01,48.0
330,backed,2022-09-01,32.0
331,backed,2022-10-01,61.0
332,backed,2022-11-01,429.0
333,backed,2022-12-01,234.0
334,backed,2023-01-01,131.0
335,backed,2023-02-01,33624.0
336,backed,2023-03-01,3953.0
337,backed,2023-04-01,128.0
338,backed,2023-05-01,158.0
339,backed,2023-06-01,37.0
340,backed,2023-07-01,410.0
341,backed,2023-08-01,467.0
342,backed,2023-09-01,240.0
343,backed,2023-10-01,3.0
344,band-protocol,2021-12-01,426.0
345,band-protocol,2022-01-01,5754.0
346,band-protocol,2022-02-01,9886.0
347,band-protocol,2022-03-01,8933.0
348,band-protocol,2022-04-01,6511.0
349,band-protocol,2022-05-01,13630.0
350,band-protocol,2022-06-01,87.0
351,band-protocol,2023-02-01,214.0
352,band-protocol,2023-03-01,1562.0
353,band-protocol,2023-08-01,1.0
354,barn-bridge,2022-01-01,27.0
355,barn-bridge,2022-02-01,31.0
356,barn-bridge,2022-03-01,33.0
357,barn-bridge,2022-04-01,35.0
358,barn-bridge,2022-05-01,34.0
359,barn-bridge,2022-06-01,31.0
360,barn-bridge,2022-07-01,32.0
361,barn-bridge,2022-08-01,33.0
362,barn-bridge,2022-09-01,29.0
363,barn-bridge,2022-10-01,15.0
364,beamer-bridge,2022-07-01,29.0
365,beamer-bridge,2022-08-01,133.0
366,beamer-bridge,2022-09-01,136.0
367,beamer-bridge,2022-10-01,4812.0
368,beamer-bridge,2022-11-01,1397.0
369,beamer-bridge,2022-12-01,1509.0
370,beamer-bridge,2023-01-01,12209.0
371,beamer-bridge,2023-02-01,24382.0
372,beamer-bridge,2023-03-01,8237.0
373,beamer-bridge,2023-04-01,2724.0
374,beamer-bridge,2023-05-01,762.0
375,beamer-bridge,2023-06-01,432.0
376,beamer-bridge,2023-07-01,1364.0
377,beamer-bridge,2023-08-01,3036.0
378,beamer-bridge,2023-09-01,665.0
379,beamer-bridge,2023-10-01,93.0
380,beefy-finance,2022-06-01,186.0
381,beefy-finance,2022-07-01,8493.0
382,beefy-finance,2022-08-01,21642.0
383,beefy-finance,2022-09-01,10844.0
384,beefy-finance,2022-10-01,14990.0
385,beefy-finance,2022-11-01,13222.0
386,beefy-finance,2022-12-01,12084.0
387,beefy-finance,2023-01-01,26605.0
388,beefy-finance,2023-02-01,21074.0
389,beefy-finance,2023-03-01,18013.0
390,beefy-finance,2023-04-01,10212.0
391,beefy-finance,2023-05-01,6443.0
392,beefy-finance,2023-06-01,7600.0
393,beefy-finance,2023-07-01,13278.0
394,beefy-finance,2023-08-01,8115.0
395,beefy-finance,2023-09-01,4315.0
396,beefy-finance,2023-10-01,4257.0
397,beefy-finance,2023-11-01,736.0
398,beethoven-x,2021-12-01,3.0
399,beethoven-x,2022-01-01,4.0
400,beethoven-x,2022-02-01,7.0
401,beethoven-x,2022-03-01,8.0
402,beethoven-x,2022-04-01,8.0
403,beethoven-x,2022-05-01,39.0
404,beethoven-x,2022-06-01,11016.0
405,beethoven-x,2022-07-01,11138.0
406,beethoven-x,2022-08-01,6611.0
407,beethoven-x,2022-09-01,6013.0
408,beethoven-x,2022-10-01,36017.0
409,beethoven-x,2022-11-01,2460.0
410,beethoven-x,2022-12-01,20226.0
411,beethoven-x,2023-01-01,9449.0
412,beethoven-x,2023-02-01,6118.0
413,beethoven-x,2023-03-01,11691.0
414,beethoven-x,2023-04-01,27892.0
415,beethoven-x,2023-05-01,9997.0
416,beethoven-x,2023-06-01,26738.0
417,beethoven-x,2023-07-01,4977.0
418,beethoven-x,2023-08-01,7965.0
419,beethoven-x,2023-09-01,2799.0
420,beethoven-x,2023-10-01,1561.0
421,beethoven-x,2023-11-01,669.0
422,biconomy,2022-06-01,672.0
423,biconomy,2022-07-01,12106.0
424,biconomy,2022-08-01,14965.0
425,biconomy,2022-09-01,22413.0
426,biconomy,2022-10-01,15616.0
427,biconomy,2022-11-01,36640.0
428,biconomy,2022-12-01,31426.0
429,biconomy,2023-01-01,22952.0
430,biconomy,2023-02-01,16882.0
431,biconomy,2023-03-01,12806.0
432,biconomy,2023-04-01,17520.0
433,biconomy,2023-05-01,42593.0
434,biconomy,2023-06-01,22125.0
435,biconomy,2023-07-01,32929.0
436,biconomy,2023-08-01,18377.0
437,biconomy,2023-09-01,10834.0
438,biconomy,2023-10-01,7105.0
439,biconomy,2023-11-01,1683.0
440,bit-btc-protocol,2021-11-01,765.0
441,bit-btc-protocol,2021-12-01,3094.0
442,bit-btc-protocol,2022-01-01,899.0
443,bit-btc-protocol,2022-02-01,582.0
444,bit-btc-protocol,2022-03-01,404.0
445,bit-btc-protocol,2022-04-01,804.0
446,bit-btc-protocol,2022-05-01,350.0
447,bit-btc-protocol,2022-06-01,340.0
448,bit-btc-protocol,2022-07-01,270.0
449,bit-btc-protocol,2022-08-01,55.0
450,bit-btc-protocol,2022-09-01,32.0
451,bit-btc-protocol,2022-10-01,53.0
452,bit-btc-protocol,2022-11-01,11.0
453,bit-btc-protocol,2022-12-01,20.0
454,bit-btc-protocol,2023-01-01,22.0
455,bit-btc-protocol,2023-02-01,219.0
456,bit-btc-protocol,2023-03-01,96.0
457,bit-btc-protocol,2023-04-01,48.0
458,bit-btc-protocol,2023-05-01,27.0
459,bit-btc-protocol,2023-06-01,16.0
460,bit-btc-protocol,2023-07-01,182.0
461,bit-btc-protocol,2023-08-01,38.0
462,bit-btc-protocol,2023-09-01,28.0
463,bit-btc-protocol,2023-10-01,14.0
464,bit-btc-protocol,2023-11-01,1.0
465,bitkeep,2022-10-01,2.0
466,bitkeep,2022-11-01,296.0
467,bitkeep,2022-12-01,332.0
468,bitkeep,2023-01-01,208.0
469,bitkeep,2023-02-01,390.0
470,bitkeep,2023-03-01,771.0
471,bitkeep,2023-04-01,585.0
472,bitkeep,2023-05-01,296.0
473,bitkeep,2023-06-01,344.0
474,bitkeep,2023-10-01,1.0
475,bond-protocol,2023-05-01,22.0
476,boring-dao,2021-11-01,64.0
477,boring-dao,2021-12-01,38.0
478,boring-dao,2022-01-01,37.0
479,boring-dao,2022-02-01,33.0
480,boring-dao,2022-03-01,33.0
481,boring-dao,2022-04-01,21.0
482,boring-dao,2022-05-01,40.0
483,boring-dao,2022-06-01,738.0
484,boring-dao,2022-07-01,32.0
485,boring-dao,2022-08-01,76.0
486,boring-dao,2022-09-01,63.0
487,boring-dao,2022-10-01,40.0
488,boring-dao,2022-11-01,25.0
489,boring-dao,2022-12-01,1.0
490,boring-dao,2023-01-01,13.0
491,boring-dao,2023-02-01,8.0
492,boring-dao,2023-03-01,16.0
493,boring-dao,2023-04-01,5.0
494,boring-dao,2023-05-01,20.0
495,boring-dao,2023-06-01,1.0
496,boring-dao,2023-07-01,7.0
497,boring-dao,2023-08-01,17.0
498,boring-dao,2023-09-01,9.0
499,boring-dao,2023-10-01,32.0
500,boring-dao,2023-11-01,10.0
501,brahma,2022-01-01,12.0
502,brahma,2022-02-01,14.0
503,brahma,2022-03-01,1.0
504,brahma,2022-04-01,20.0
505,brahma,2022-05-01,18.0
506,brahma,2022-06-01,13.0
507,brahma,2022-07-01,34.0
508,brahma,2022-08-01,6.0
509,brahma,2022-09-01,18.0
510,brahma,2022-10-01,22.0
511,brahma,2022-11-01,6.0
512,brahma,2022-12-01,9.0
513,brahma,2023-01-01,16.0
514,brahma,2023-02-01,12.0
515,brahma,2023-03-01,22.0
516,brahma,2023-04-01,23.0
517,brahma,2023-05-01,15.0
518,btc-mirror,2022-01-01,206.0
519,celer,2021-11-01,1148.0
520,celer,2021-12-01,6608.0
521,celer,2022-01-01,4844.0
522,celer,2022-02-01,3512.0
523,celer,2022-03-01,3066.0
524,celer,2022-04-01,4148.0
525,celer,2022-05-01,9522.0
526,celer,2022-06-01,19784.0
527,celer,2022-07-01,7222.0
